source_file,event_id,date,year,country,region,Location,latitude,longitude,loc_accuracy,Actor1,Actor2,WeakGov,FishPop,EcoChngeOther,GroundsLim,ForeignFisher,IllegalFishing,IncrEfficiency,IncrPressure,OpsScales,Markets,Poverty,FoodInsecurity,Marginalization,StratLoc,MaritimeCrime,violence_score,ViolenceScore_Explanation,Explanation,Summary,Disputed,ForcedLabor,sst_time,lon_360,matched_sst_lat,matched_sst_lon,sst_degC,sst_search_radius_deg,sst_distance_km
HOA_FDE_All_Final,e2153,2007-04-28 00:00:00,2007,Somalia,Horn of Africa,137 miles NE of Mogadishu,3.11,47.23,Region,Somali pirates,"Taiwanese Fishing Vessel FV Ching Fong Hwa 168, crew of 15 from China, Taiwan, and the Philippines",1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,3,,"The Taiwanese fishing vessel Ching Fong Hua No 168 was hijacked 137 miles northeast of Mogadishu. On May 28, 2007, a member of the crew was killed because the ships owners hadn't paid the ransom. They threatened to continue killing crew members until they received the money. ",,0.0,,2007-04-01,47.23,4.0,48.0,29.831684112548828,2.0,130.7525797716666
HOA_FDE_All_Final,e2154,2007-07-03 00:00:00,2007,Somalia,Horn of Africa,Somalia,5.636,48.8525,Country,"Ahmed Mohammed Iman, Director of Somalia's transitional government fishing ministry","Engineer Munye, former director of the fishing department in Somalia's 1991 collapsed government",1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,,"The Somali transitional government demanded that Engineer Munye, a Sacked Somali lawmaker in the current government and the former director of the fishing department for the Somalian 1991 collapsed government, return six huge fishing vessels in his possession, saying they belong to Somalia and the transitional government has the capacity to take care of them. ",,0.0,,2007-07-01,48.8525,6.0,50.0,25.97085189819336,2.0,133.23531674176488
HOA_FDE_All_Final,e2155,2007-07-03 00:00:00,2007,Somalia,Horn of Africa,Puntland Territorial Waters,8.4,48.4843,Region,Somalia's Transitional Government,Puntland Provincial/semi-autonomous Administration; Yemeni Federal Government,1,0,0,1,1,0,0,0.0,0,1,0,0,0,0,0,1,,"The Somali transitional government warned Puntland not to make deals over its territorial waters with other federal governments. According to the STG, deals with foreign states over Somalia's territorial waters or marine resources must go through them. Puntland signed deals with Yemen to establish coastguards, trade fish with each other, and allow Yemeni fishers in their waters, which the STG says are illegal. ",,0.0,,2007-07-01,48.4843,8.0,50.0,25.68567657470703,2.0,172.6424033355657
HOA_FDE_All_Final,e2156,2007-09-20 00:00:00,2007,Somalia,Horn of Africa,110 nm West of Berbera,11.3816,43.3403,Region,"Greek owned FV Greko 2, crew of 16 plus 4 Somali security guards",Armed Somali Pirates,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,2,,"A Greek-flagged fishing boat, the FV Greko 2, was hijacked by armed Somali pirates approximately 110 nm west of Berbera in Somali territorial waters. The gunmen accused it of fishing illegally in Somali waters. The vessel was anchored near Raas Shula, where the pirates destroyed all the equipment on board and stole everything they could. The crews were intimidated, but not harmed. The vessel was released three days later without a ransom demanded or paid.",,0.0,,2007-09-01,43.3403,12.0,44.0,30.368127822875977,2.0,99.44015446499627
HOA_FDE_All_Final,e2157,2007-12-02 00:00:00,2007,Somalia,Horn of Africa,Bander Beyla,9.495995,50.810183,Town,Save The Children Organization 15-Truck Convoy,Gunmen representing a local sub-clan,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,3,,A convoy of 15 trucks transporting fishing boats donated by the Save the Children organization was ambushed by gunmen who forcefully took control of the trucks. The fishing boats were donated to help coastal communities develop income. The gunmen represented a local sub-clan that was dissatisfied with the way the donated boats were being distributed.,,0.0,,2007-12-01,50.810183,10.0,52.0,26.833364486694336,2.0,141.92457916881926
HOA_FDE_All_Final,e2158,2007-12-12 00:00:00,2007,Somalia,Horn of Africa,Garowe,8.4057,48.4822,Region,"Said Mohamed Rage, Puntland Minister of Fisheries and Ports","Gen. Mohamud ""Adde"" Muse, the President of Puntland",1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,,"Puntland's Minister of Fisheries and Ports, Said Mohamed Rage, resigned following a ""year-long"" feud with Puntland's President, Gen. Mohamud ""Adde"" Muse. Rage accused the President of overtaking the oversight of a parliament-approved coastal protection agreement in order to give contracts to his relatives. Additionally, Gen. Muse allegedly abused power by micromanaging port affairs to the point where he would decide who docks and who leaves - a major issue in the Bossasso port, which had limited landing capacity. Lastly, Rage accused the Puntland government of depositing funds generated from the fisheries and minerals sectors into private accounts. ",,0.0,,2007-12-01,48.4822,8.0,50.0,26.981443405151367,2.0,173.02872878413544
HOA_FDE_All_Final,e2159,2008-01-26 00:00:00,2008,Somalia,Horn of Africa,Near Garacad Coastline in Mudug,6.951931,49.364737,Region,Omani owned fishing vessel,"Ocean Salvation Corps, a group of Somali Pirates",1,0,1,1,1,1,0,0.0,0,0,0,0,0,0,1,2,,"An Omani-owned fishing vessel was hijacked by six armed men near the Garacad coastline in the Mudug region and sailed to the Eyl coast. The vessel had a trawl and a fish refrigerator. A group of pirates known as the Ocean Salvation Corps took credit for this hijacking and the seizure of the Russia-registered cargo ship, Svitzer Korsakov (e2160), claiming they were ""the gentlemen who work in the ocean,"" a group of Somali nationalists who took it upon themselves to protect the country's shores. The men accused the Omani fishing vessel and the Svitzer Korsakov of being part of the environmental destruction committed by foreign ships off Somali shores. A spokesman for the Puntland administration said they did not have the capacity to monitor their entire coastline. They condemned foreign ship owners dealing directly with the pirates. ",,0.0,,2008-01-01,49.364737,6.0,50.0,26.48708152770996,2.0,127.00527355586834
HOA_FDE_All_Final,e2160,2008-02-01 00:00:00,2008,Somalia,Horn of Africa,70 miles north of Cape Gwardafuy,12.523,51.1426,Town,"Danish-owned Russian tug boat, Svitzer Korsakov","Ocean Salvation Corps, a group of Somali Pirates",1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,1,2,,"A Danish-owned, Russian tug boat with a 6 man crew was hijacked off the Puntland coast and sailed to the Eyl coast. A group of pirates known as the Ocean Salvation Corps took credit for this hijacking and the seizure of the Omani-owned fishing vessel (e2159), claiming they were ""the gentlemen who work in the ocean,"" a group of Somali nationalists who took it upon themselves to protect the country's shores. The men accused the Omani fishing vessel and the Svitzer Korsakov of being part of the environmental destruction committed by foreign ships off Somali shores. A spokesman for the Puntland administration said they did not have the capacity to monitor their entire coastline. They condemned foreign ship owners dealing directly with the pirates. ",,0.0,,2008-02-01,51.1426,12.0,52.0,25.493167877197266,2.0,109.82440321438499
HOA_FDE_All_Final,e2161,2008-03-25 00:00:00,2008,Somalia,Horn of Africa,Maydh,11.0,47.116677,Town,Youths,Local fishers,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,,"Youths stole a fishing boat from Maydh District in Somaliland. When the boat was seized by the Puntland coastguard, the youths fled.",,0.0,,2008-03-01,47.116677,12.0,48.0,26.265756607055664,2.0,147.06444973842886
HOA_FDE_All_Final,e2162,2008-04-07 00:00:00,2008,Somalia,Horn of Africa,Garowe,8.405257,48.483245,Town,"Abdullahi Said O'Yusuf, Mayor of Eyl",Puntland Regional Government,1,0,0,1,1,0,0,0.0,1,0,0,0,0,0,1,1,,"The mayor of Eyl arrived in Garowe, the capital of Puntland, to criticize the government of Puntland for not responding to earlier concerns about commercial vessels fishing illegally in Somalia's territorial waters. The mayor asserted that such foreign commercial ships reinforced piracy because local fishermen cannot compete with that operation scale. The mayor also advocated for his, and other coastal fishing villages, saying they do not allow pirates to dock near their towns. ",,0.0,,2008-04-01,48.483245,8.0,50.0,28.62632942199707,2.0,172.90494564267502
HOA_FDE_All_Final,e2163,2008-04-01 00:00:00,2008,Yemen,Horn of Africa,75 nm south of Mukalla port,13.1548,49.0623,Town,"Yemeni-flagged fishing vessel, Brum Ocean",Somali Pirates,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,,Somali pirates seized a Yemeni-owned fishing vessel Brum Ocean in the Gulf of Aden with a crew of 34. The vessel was sailed into Somali waters.,,0.0,,2008-04-01,49.0623,14.0,50.0,27.936994552612305,2.0,138.22056992844446
HOA_FDE_All_Final,e2164,2008-05-25 00:00:00,2008,Somalia,Horn of Africa,"Gulf of Aden, 80 nm N of Ras Asir",13.272778,50.829722,Town,Somali Pirates,"MV Amiya Scan, an Antigua and Barbuda Cargo Ship; Puntland Regional Government",1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,2,,"Pirates hijacked a Dutch owned cargo ship, the MV Amiya Scan, in the Gulf of Aden. They claimed the ship was illegally fishing in Somali territorial waters and added that the Puntland administration has received many complaints about boats illegally fishing in their waters and the administration has done nothing to stop it. A spokesman for the MV Amiya said the pirates' claims were nonsense because it is a cargo ship delivering drilling platform components and not capable of trawling for fish. The crew was released after it appears a ransom was paid. ",,0.0,,2008-05-01,50.829722,14.0,50.0,29.657405853271484,2.0,120.73815335448285
HOA_FDE_All_Final,e2165,2008-07-28 00:00:00,2008,Somalia,Horn of Africa,Somali territorial waters,2.2614,48.655,Country,Spanish Federal Government; Spanish Fishing Vessels,Somali pirates,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,2,,The Spanish government announced it would send its warships to Somali waters to guard its fishing vessels against pirates. Spanish vessels illegally fish in Somali waters. The Ministry of Defense in Spain explained the deployment was motivated by the approaching fishing season. ,,0.0,,2008-07-01,48.655,2.0,48.0,26.02099609375,2.0,78.37161448502941
HOA_FDE_All_Final,e2166,2008-01-14 00:00:00,2008,Somalia,Horn of Africa,Near Bossasso,11.686052,49.128374,Region,Somali Pirates,"Omani fishing vessel, MV Asmak 1",0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,3,,"The MV Asmak 1, an Omani fishing vessel, was hijacked near Bosaso. The crew's engineer died in captivity. The vessel was held in Eyl and released 7 months later following efforts by PUntland elders and UAE officials.",,0.0,,2008-01-01,49.128374,12.0,50.0,25.653228759765625,2.0,101.07691184413883
HOA_FDE_All_Final,e2167,2008-09-09 00:00:00,2008,Somalia,Horn of Africa,Somai Waters,2.3639,49.5386,Country,"Deputy Minister of Ports of Puntland Regional Administration, Abdikadir Muse Yusuf","Foreign warships, particularly European (Spain and Norway) ",1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,1,,"The Puntland deputy minister of ports, Abdikadir Muse Yusuf, accused powerful countries whose warships are patrolling Somali waters (to help fight the piracy problem) of having relations with pirate groups. He claims the countries are not combating the pirates to the best of their abilities, but instead have special interests. The minister accused some European countries (specifically Spain and Norway) of having warships and using Somali piracy as an excuse to enter Somali waters to harvest fish and other marine resources. He cited Spain's appeal to protect their fishing villages in the region.",,0.0,,2008-09-01,49.5386,2.0,50.0,25.374439239501953,2.0,65.31259608028488
HOA_FDE_All_Final,e2168,2008-09-10 00:00:00,2008,Somalia,Horn of Africa,Somali territorial waters,11.9262,44.2788,Country,Eritrean Ministry of Information,Foreign Countries in Somali Waters,1,0,1,1,1,1,0,0.0,0,0,0,0,0,0,1,1,,"The Eritrean government spoke out against what they said was a campaign to cover up looting and gross violation of international laws committed in Somalia's territorial waters. Their statement alleges foreign companies are engaged in looting fisheries and other marine resources and media coverage of pirates seizing ships in Somalia are just rumors trying to cover up illegal fishing and toxic waste dumping. Eritrea also claims foreign governments are using rumors of piracy to increase their military presence in the region. The article indicates that Somali officials will confirm piracy is a real problem and, in the absence of a functioning central authority, pirates justify their actions by claiming they are defenders of the Somali coast.",,0.0,,2008-09-01,44.2788,12.0,44.0,30.27781105041504,2.0,31.41845309090827
HOA_FDE_All_Final,e2169,2008-10-02 00:00:00,2008,Somalia,Horn of Africa,Somali Coast,-2.3865,46.7253,Country,"Deputy Speaker of the Somali parliament, Professor Muhammed Umar Dalha",Powerful nations using warships to patrol Somali waters for pirates,1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,1,,"The deputy speaker of the Somali parliament, Professor Muhammad Umar Dalha, accused powerful nations whose warships are in Somali waters to deal with the piracy issue of being complacent with the activities of the Somali pirates, so foreigner countries can take advantage of Somalia's natural resources, while claiming to protect the coast since there is no effective government to secure it. Dahla claims ransom money is intended to support pirates and their efforts to abduct other ships. He says the ransom money could be spent rebuilding the Somali navy, but foreign nations would rather spend it on the pirates he believes they have agreements with. ",,0.0,,2008-10-01,46.7253,-2.0,46.0,26.35770606994629,2.0,91.33361085852837
HOA_FDE_All_Final,e2170,2008-11-14 00:00:00,2008,Kenya,Horn of Africa,Off the Kenyan coast near Lamu,-2.458446,41.726354,Region,Somali Pirates,"Chinese fishing vessels, Tianyu No. 8",1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,2,,"The Tianyu No. 8, with a crew of 24, was fishing in Kenyan waters near Lamu when Somali pirates hijacked it, claiming they were fishing in Lower Jubba waters. The vessel was then sailed to Kismayo. The pirates accused the vessel of illegal fishing, claiming they found lots of fish and crocodile ears on board. This is another case of pirates accusing foreigners of stealing marine resources.  Piracy became a problem in Somalia without an effective governce mechanism to extinguish it. ",,1.0,,2008-11-01,41.726354,-2.0,42.0,27.65964698791504,2.0,59.35571953242254
HOA_FDE_All_Final,e2171,2008-11-14 00:00:00,2008,Somalia,Horn of Africa,Merca,1.715064,44.769811,Town,Al Shabaab spokesman Sheikh Muqtar Ali AKA Abu Mansur ,Residents of Merca,1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,1,,"Al-Shabaab spokesman Sheikh Muqtar Ali AKA Abu Mansur spoke to a group of residents in Merca. According to Al Shabaab, the foreign ships in Somali waters posing as warships to combat piracy have a hidden agenda to fish the Somali coast - their interests in the region are purely economical. The spokesman added that piracy had been under control under the Islamic Courts, but since being ousted by foreign interference, the new governance structure has not been able to effectively control the problem. ",,0.0,,2008-11-01,44.769811,2.0,46.0,27.200931549072266,2.0,140.34192842113592
HOA_FDE_All_Final,e2172,2008-11-18 00:00:00,2008,Yemen,Horn of Africa,30 nm east of Ash Shir,14.45476379,51.17628966,Town,Somali pirates,"A Thai fishing boat, the Ekawat Nava 5",1,0,0,1,1,1,0,0.0,0,0,0,0,0,0,1,2,,"The Thai fishing vessel, Ekawatva 5, with a crew of 16, was hijacked by pirates near the Yemeni coast in the Gulf of Aden. The fishing vessel was traveling from from Oman to Yemen to deliver fishing equipment. Soon after getting control of the ship, pirates converted the vessel into a mother ship and fired upon the Indian vy's INS Tabar. The vy responded and sunk the hijacked trawler. One of the hostage fishermen was killed in the assault, 14 were still missing, and one drifted in the ocean for 6 days before being rescued by a passing vessel. ",,0.0,,2008-11-01,51.17628966,14.0,52.0,27.07714080810547,2.0,102.17359696670663
