source_file,event_id,date,year,country,region,Location,latitude,longitude,loc_accuracy,Actor1,Actor2,WeakGov,FishPop,EcoChngeOther,GroundsLim,ForeignFisher,IllegalFishing,IncrEfficiency,IncrPressure,OpsScales,Markets,Poverty,FoodInsecurity,Marginalization,StratLoc,MaritimeCrime,violence_score,ViolenceScore_Explanation,Explanation,Summary,Disputed,ForcedLabor,sst_time,lon_360,matched_sst_lat,matched_sst_lon,sst_degC,sst_search_radius_deg,sst_distance_km,sst_month,sst_historical_same_month_mean_degC,sst_diff_same_month_degC,soi
HOA_FDE_All_Final,e3307,7/17/1997,1997,Eritrea,Horn of Africa,Eritrean coast,17.98949213,39.61308636,Country,Eritrean authorities,Yemeni fishermen,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,Eritrean authorities arrested 30 Yemeni fishermen and held them for over a week after the fishing vessel entered into Eritrean territorial waters.,,0,,7/1/1997,39.61308636,18,40,31.78278350830078,2,40.93503661232296,7,31.043628692626953,0.7391548156738281,-0.8
HOA_FDE_All_Final,e3308,8/21/1999,1999,Eritrea,Horn of Africa,Eritrean coast,16.668214,40.546769,Country,Yemeni fishermen,Eritrean coast guard,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,,The Eritrean coastguard seized 6 Yemeni fishing vessels and detained the 24 fishermen on board. The fishermen were fishing in the high seas when they were intercepted. The ultimate fate of the crew is unknown.,,0,,8/1/1999,40.546769,16,40,31.840299606323242,2,94.47095719265474,8,31.683395385742188,0.1569042205810547,0.4
HOA_FDE_All_Final,e3309,7/21/2005,2005,Eritrea,Horn of Africa,Eritrean coast,16.091128,39.244889,Region,Eritrean government,Eritrean fishermen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,The Eritrean government placed a ban on boat movement along the Eritrean coast for an indefinite period of time.  Eritrean fishermen and traders and barred from operating fishing/trading boats along the coast.,,0,,7/1/2005,39.244889,16,40,31.80748176574707,2,81.32711293342598,7,31.398229598999023,0.4092521667480469,0.2
HOA_FDE_All_Final,e3310,6/1/2007,2007,Eritrea,Horn of Africa,Eritrea Red Sea Coast,17.77169115,39.66860426,Country,Egyptian fishermen,Gunmen,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,,Gunmen attacked an Egyptian fishing vessel and captured the 23-member crew after the vessel drifted into Eritrean territorial waters. There has been no word from the crew of the  since the boat was boarded and forced to enter Eritrean waters.,,0,,6/1/2007,39.66860426,18,40,31.119022369384766,2,43.29310625385115,6,30.730228424072266,0.388793945,0.5
HOA_FDE_All_Final,e3311,3/5/2009,2009,Eritrea,Horn of Africa,Eritrean coast,16.00739648,41.32346461,Region,Eritrean authorities,Yemeni fishermen,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,Eritrean authorities seized and confiscated the vessels and equipment from Yemeni fishermen who thought they were fishing in intertiol waters. The Eritrean authorities took over the boats by force and used the threat of weapons to get the boats to a nearby Eritrean island. The Yemeni fishermen were returned to Bab el-Mandab only after their boats and the contents were taken by the authorities. ,,0,,3/1/2009,41.32346461,16,42,26.495330810546875,2,72.31643137723712,3,26.465463638305664,0.029867172241210938,0.4
HOA_FDE_All_Final,e3313,4/1/2012,2012,Eritrea,Horn of Africa,Eritrean coast,13.39592007,42.77760643,Country,Eritrean authorities,Yemeni fishermen,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,"In early 2012, Eritrean authorities seized and detained 81 Yemeni fishermen and held them for a year and a half before releasing them on 10/18/2013. The Eritrean authorities arrested the Fishermen on the grounds they were illegally fishing in Eritrean waters. ",,0,,4/1/2012,42.77760643,14,44,28.19461441040039,2,148.15859136574448,4,27.873855590820312,0.3207588195800781,-0.3
HOA_FDE_All_Final,e3314,10/6/2014,2014,Yemen,Horn of Africa,Yemen regional waters,16.271742,42.107256,Region,Egyptian fishermen,Yemeni authorities,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,Yemeni authorities detained 70 Egyptian fishermen after they were caught fishing in Yemeni territorial waters in October. On 11/06/2014 63 of the 70 fishermen were released by authorities.,,0,,10/1/2014,42.107256,16,42,31.449974060058594,2,32.31528354350365,10,31.13756752,0.3124065399169922,-0.6
HOA_FDE_All_Final,e3315,11/7/2014,2014,Yemen,Horn of Africa,Kutamah island,15.706336,42.275003,Town,Yemeni coastguard,Egyptian fishermen,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,"Three Egyptian fishing boats were detained by Yemeni authorities while fishing randomly in the Yemeni regiol water nearby Kutamah island.The coastguards police said that the patrol boat steered the three Egyptian boats to the Hodeidah seaport where they were reserved along with 52 sailors, all of them Egyptian, for legal procedures.",,0,,11/1/2014,42.275003,16,42,29.256624221801758,2,43.94964095708665,11,28.86512565612793,0.3914985656738281,-0.9
HOA_FDE_All_Final,e3316,4/3/2016,2016,Eritrea,Horn of Africa,Eritrean coast,17.72471447,39.51486239,Country,Filipino fishermen on Saudi-flagged vessel,Eritrean coast guard,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,The Eritrean coast guard detained 9 Filipino fishermen on board a Saudi-flagged fishing vessel after they ventured into Eritrean territorial waters. The fishermen remained in custody by the Eritrean authorities until they were released a month later on 05/19/2016.,,0,,4/1/2016,39.51486239,18,40,29.004331588745117,2,59.776604055195214,4,27.88840103149414,1.1159305572509766,-1.2
HOA_FDE_All_Final,e3317,4/26/2016,2016,Eritrea,Horn of Africa,Eritrean coast,13.175863,42.970712,Country,Yemeni fishermen,Eritrean coastguard,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,"The Eritrean coast guard detained and arrested 4 Yemeni fishermen after their boat drifted into Eritrean territorial waters. The fishermen were held in their boat for several months before being released in July. After being released, they arrived in Hodeidah in good health. ",,0,,4/1/2016,42.970712,14,44,29.005990982055664,2,144.1310062874596,4,27.886829376220703,1.119161605834961,-1.2
HOA_FDE_All_Final,e4026,1/1/2002,2002,Tanzania,Horn of Africa,Rufiji River Delta and Mafia Island,-7.759966,39.498714,Region,foreign illegal trawlers,Ministry of Natural Resources,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,,Tanzanian government banned trawling after 70 foreign trawlers were depleting fish stocks and destroying coral reefs around Mafia Island and Rufiji Delta. Ban appears to apply to all EEZ. Trawlers were targeting tu (bottom trawlers??) and other items like prawns. Government was motivated by lack of income from vessels bypassing royalties and exporting directly. Ban on exports began. Now 20 vessels are licensed to export and the government is considering lifting the ban altogether. ,,0,,1/1/2002,39.498714,-8,40,28.967174530029297,2,61.32683601490254,1,28.48484230041504,0.4823322296142578,0.4
HOA_FDE_All_Final,e4027,3/21/2004,2004,Tanzania,Horn of Africa,Coast of Tanzania,-6.015354,39.454114,Country,Tanzanian People's Defense Forces; Tanzanian police,illegal trawlers,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,,"Tanzanian combined forces (TPDF, vy, police, Fisheries Dept, Tax Authority, and Zanzibar's anti-smuggling group) took patrol action to seek illegal fishing boats and pirates/smugglers. No arrests were made. EU contributed air surveillance and funds for fuel and personnel. Illegal fishing has been a problem.",,0,,3/1/2004,39.454114,-6,40,28.99112319946289,2,60.39051874262893,3,28.890701293945312,0.10042190551757812,0.4
HOA_FDE_All_Final,e4032,4/19/2012,2012,Tanzania,Horn of Africa,Zanzibar,-6.17683,39.22394,Town,court of law in Zanzibar,Zanzibaris,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,"""Some"" Zanzibaris were arrested in Zanzibar and brought before a court. They were charged with illegal assembly, holding banners, and being ""rouges and vagabonds"" for protesting comments on the Constitution that would join Zanzibar with Tanganyika (Tanzania). Issues of conflict include revenues/ownership over fishing and mineral resources.",,0,,4/1/2012,39.22394,-6,40,29.259796142578125,2,88.03115168,4,28.99512481689453,0.26467132568359375,-0.3
HOA_FDE_All_Final,e4050,2/19/2014,2014,Somalia,Horn of Africa,Saylac/Zeila,11.353841,43.475024,Town,Somaliland Coast Guard,Foreign fishing vessel (likely Egyptian),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,"Somaliland Coast Guard detained a fishing vessel, probably from Egypt, and took 25 crew into custody. The vessel was fishing illegally.",,0,,2/1/2014,43.475024,12,44,25.415634155273438,2,91.81689446312586,2,25.576370239257812,-0.160736084,0.1
HOA_FDE_All_Final,e4054,1/1/2010,2010,Somalia,Horn of Africa,Puntland,8.4105,48.4681,District,Puntland Marine Police Force; Puntland government,illegal fishers,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,"In 2010, Puntland government created the Puntland Maritime Policy Force to fight piracy and illegal fishing.",,0,,1/1/2010,48.4681,8,50,26.974302291870117,2,174.66505965543178,1,26.004413604736328,0.9698886871337891,-1.1
HOA_FDE_All_Final,e4055,4/1/2014,2014,Somalia,Horn of Africa,Bosaso,11.288138,49.180277,District,Somali Fisheries Ministry,Yemeni fishers,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,Somali authorities released 51 Yemeni fishers who had been arrested and held the previous month (April 2014). The fishers will get their boats back. The release came after a signed agreement between Yemen and Somalia allowing each others fishers to fish inside territorial waters.,,0,,4/1/2014,49.180277,12,50,28.264917373657227,2,119.31123442186988,4,27.95978546142578,0.3051319122314453,0.8
HOA_FDE_All_Final,e4056,6/2/2014,2014,Somalia,Horn of Africa,Puntland,4.6162,51.9868,Region,President Gaas and MFMR of Puntland,illegal foreign trawlers,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,"Puntland President Gaas took advice of Ministry of Fisheries and Marine Resources and issued a declaration that foreign illegal fishing was a national disaster and he directed the PMPF to take action to deter illegal foreign fishing. Coded FishPop because he warned against ""illegal depletion of marine resources"". ",,0,,6/1/2014,51.9868,4,52,27.866127014160156,2,68.53394418440904,6,27.11542510986328,0.750701904,0.2
HOA_FDE_All_Final,e4057,6/2/2014,2014,Somalia,Horn of Africa,Puntland,13.2825,50.1673,Region,Somali Fisheries Ministry,Yemeni fishers,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,Puntland authorities arrested 63 Yemeni fishers and detained them and their boats for two days. They were released when Yemeni officials intervened based on a recent bilateral agreement allowing Yemeni and Somali fishers to use each other's waters. ,,0,,6/1/2014,50.1673,14,50,30.13733482,2,81.80488630512774,6,29.502668380737305,0.6346664428710938,0.2
HOA_FDE_All_Final,e4058,7/22/2014,2014,Somalia,Horn of Africa,Somalia,0.2199,47.2869,Country,President HSM and Minister of Fisheries and Sea Resources Barrow,public; media,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,President HSM received public criticism for his letter outlining the new EEZ boundaries. People accused him of selling Somalia's fisheries resources. The Minister pushed back on these accusations.,,0,,7/1/2014,47.2869,0,48,25.77164649963379,2,82.97743044995546,7,25.470788955688477,0.3008575439453125,-0.2
HOA_FDE_All_Final,e4059,1/1/2014,2014,Somalia,Horn of Africa,Unknown,0.8866,49.026,Country,Taiwanese tuna vessels,"{in this article claimed were Somali pirates, but these were Pakistani fishers}",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,,"This is the first article that mentions the famous ""Murder at Sea"" incident. I wanted to catalog it here but this article, in August 2014, describes it as Taiwanese fishermen shooting and killing Somali pirates who tried to hijack their vessels. The real story will come out later, but the Taiwanese boats actually killed about 20 Pakistani fishermen. They rammed their boat and picked them off in the water. ",,0,,1/1/2014,49.026,0,50,26.51485252380371,2,146.4509301789463,1,26.61174201965332,-0.096889496,1.4
HOA_FDE_All_Final,e4060,8/28/2014,2014,Somalia,Horn of Africa,Border of Kenya-Somalia,-3.7486,42.5277,Country,Federal Government of Somalia,Federal Government of Kenya,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,"On August 28, 2014, Somalia files with the ICJ against Kenya challenging their EEZ border. The formal challenge was motivated by Kenya's failure to appear for formal negotiations over the issue from Aug 25-26. Somalia is claiming the border should extend at a south-east running azimuth, while Kenya maintains it should extend due E-W parallel. There are five oil blocs inside the contested wedge, and access to fisheries was also at play. In February of 2018, the ICJ allowed Somalia to respond to their case, opening a new round of arguments.",,1,,8/1/2014,42.5277,-4,42,25.47806167602539,2,64.87511449782531,8,25.01086998,0.4671916961669922,-0.7
HOA_FDE_All_Final,e4061,9/15/2014,2014,Somalia,Horn of Africa,EEZ,7.5468,51.4208,Country,"Federal Government of Somalia, Ministry of Fisheries and Natural Resources Muhammad Olow Barrow",foreign illegal fishers,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,"Minister of Fisheries and Natural Resources Muhammad Olow Barow announced a bill to fine all illegal foreign vessels up to $5 million USD if caught illegally fishing.The government has deployed a plane to patrol the coast and it ""will not accept illegal fishing"". ",,0,,9/1/2014,51.4208,8,52,25.667390823364258,2,81.31108414787617,9,25.006507873535156,0.6608829498291016,-0.7
HOA_FDE_All_Final,e4062,7/1/2013,2013,Somalia,Horn of Africa,Somalia,-1.6073,45.4266,Country,Somali pirates,Iranian fishing vessel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,,Somali pirates hijacked an Iranian fishing vessel and released the crew the same day.,,0,,7/1/2013,45.4266,-2,46,25.72089195251465,2,77.25237799780506,7,25.334226608276367,0.38666534423828125,0.8
HOA_FDE_All_Final,e4065,12/16/2014,2014,Somalia,Horn of Africa,Between Maydh and Lughaya,11.065571,45.64994,Region,"Somaliland coast guard, and Admiral Ahmed Osman",Yemen; fishing vessel from Egypt,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,,"51 fishing boats from Yemen and one boat from Egypt were held by the Somaliland coast guard. Admiral Ahmed Osman was spokesperson. 257 crew were arrested. About 16 large vessels, remainder skiffs. The vessels were held in Berbera, fined, and released.",,0,,12/1/2014,45.64994,12,46,26.54357338,2,110.68216036632487,12,26.093847274780273,0.4497261047363281,-0.6
HOA_FDE_All_Final,e4067,11/21/2014,2014,Somalia,Horn of Africa,Mogadishu,2.04822,45.319368,Town,Somalia Fisheries Minister Mohamed Olow Barow,"Fishguard LTD, fishing company registered in Mauritius (British-owned)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,"Somalia Minister of Fisheries, Mohamed Olow Barow, wrote a letter to Fishguard Ltd raising objections to the agreement signed on July 25, 2013 that gave Fishguard a 15 year access agreement to control and manage all fisheries in Somali waters. Barow questioned the agreement length, lack of competitive bidding process, and lack of details on issues like creating a Somalia Fisheries Protection Force. Fishguard is owned by  Simon Falkner and David Walker, founders of a security company based in London (Saladin Security Ltd). Falkner and Walker are former British soldiers.",,0,,11/1/2014,45.319368,2,46,28.49871063232422,2,75.82541236299626,11,27.176122665405273,1.3225879669189453,-0.9
HOA_FDE_All_Final,e4068,2/26/2015,2015,Somalia,Horn of Africa,Mudug Region,5.894585,48.897112,Region,Fishers in Mudug Region,federal government,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,Local fishermen in the Mudug Region complained about the presence of foreign fishing vessels and called on the federal government to protect people in coastal towns.,,0,,2/1/2015,48.897112,6,50,26.64558982849121,2,122.53736093972263,2,26.534204483032227,0.11138534545898438,0.2
HOA_FDE_All_Final,e4069,4/18/2010,2010,Somalia,Horn of Africa,Galmudug,6.3293,47.9445,Region,pirates,24 crew aboard FV Prantalay,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,,"Pirates captured the FV Prantalay (Tawain flag) in April 2010. Captured 24 crew. Six died of illness during captivity. 14 from Myanmar were released in May 2011. Final 4 Thais were released in Feb. 2015. Ship was used as mother ship until it sank in July 2011, then crew taken ashore. ",,0,,4/1/2010,47.9445,6,50,30.073881149291992,4,230.1702514684836,4,28.92977523803711,1.1441059112548828,1.2
HOA_FDE_All_Final,e4070,2/28/2015,2015,Somalia,Horn of Africa,Mogadishu,0.4259,46.3215,Town,The Forum for Unity and Democracy,Federal Government of Somalia; IUU fishing,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,,"The Forum for Unity and Democracy Secretary General, Ali Mohamed Mohamoud, called on the Federal Government of Somalia to enact effective fisheries legislation to regulate the fishing sector and support coastal community livelihoods to reduce the poverty that draws people into piracy. He also blamed IUU fishing for piracy and poverty.",,0,,2/1/2015,46.3215,0,46,26.514286041259766,2,59.33592550809799,2,26.67370605,-0.159420013,0.2
HOA_FDE_All_Final,e4071,3/23/2015,2015,Somalia,Horn of Africa,Hobyo,5.351444,48.525694,Town,District Commissioner Mr Abdullahi Ahmed Barre,Federal Government of Somalia; foreign IUU vessels,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,,"District Commissioner of Hobyo, Mr. Abdullahi Ahmed Barre, brought a complaint to the Federal Government of Somalia regarding a ""massive invasion"" of illegal foreign fishing vessels from Yemen, Oman, and elsewhere. Mr. Barre asked EUNAVFOR for assistance but was told it was outside their mandate. The boats are harvesting resources the locals ""were supposed to benefit from"".",,0,,3/1/2015,48.525694,4,48,28.091917037963867,2,161.1715027401088,3,27.70406723022461,0.3878498077392578,-0.7
